,id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
408,3638,23,2,361488,1,10,0,6,0,0,0,1,1,41,0
409,31031,54,2,142412,7,12,2,3,4,0,1,1,1,41,0
410,12511,43,2,120838,1,10,2,8,0,0,0,1,1,51,0
411,23940,27,2,163748,0,14,0,5,0,0,1,1,1,56,0
412,4147,24,2,227944,0,14,0,1,3,0,0,1,1,41,0
413,20400,25,2,59147,1,10,4,5,4,0,1,1,1,49,0
414,14307,39,2,227616,5,11,1,6,1,0,0,1,1,41,0
415,11616,53,2,174768,5,11,1,1,1,0,0,1,1,46,0
416,7941,53,2,84452,7,12,2,4,0,0,0,1,1,33,0
417,30859,36,2,220944,1,10,2,4,4,1,1,1,1595,41,0
418,11322,59,0,69580,5,11,6,3,0,0,1,1,1,21,0
419,510,50,2,141945,7,12,3,2,4,0,0,1,1381,43,0
420,7513,29,2,159725,0,14,3,5,0,0,1,1,1,51,0
421,23452,50,3,229377,1,10,1,0,1,0,0,1,1,41,0
422,904,27,2,290287,5,11,0,0,0,1,0,1,1,39,0
423,29788,35,2,37647,6,13,1,6,1,0,0,1,1,66,0
424,20831,38,2,359132,1,10,2,6,4,0,1,1,1,49,0
425,5541,27,2,153170,12,7,1,2,1,0,0,1,1,41,0
426,9699,67,2,117163,12,7,6,9,0,0,1,1,1,33,0
427,20844,51,2,108447,5,11,1,5,1,0,0,1,1,41,0
428,4334,42,4,137143,5,11,1,5,1,0,0,1,1,41,0
429,26814,36,0,190896,1,10,1,6,1,0,0,1,1,41,0
430,28157,37,2,30268,1,10,1,7,1,0,0,1,1,51,0
431,31712,25,2,280961,1,10,1,9,2,0,1,1,1,25,0
432,17028,44,2,112182,7,12,1,10,2,0,1,1,1903,33,0
433,1626,52,2,126011,1,10,1,6,1,0,0,1,1,41,0
434,5015,19,1,161246,15,9,0,8,3,0,0,1,1,51,0
435,10037,56,2,181243,1,10,2,11,0,0,0,1,1,21,0
436,14268,31,2,162371,0,14,0,1,0,0,1,1,1,36,0
437,7290,40,0,201106,0,14,1,1,2,0,1,1,1,56,0
438,9499,20,2,217770,5,11,0,4,3,0,1,1,1,16,0
439,21499,35,2,174790,5,11,1,4,1,0,0,1,1,51,0
440,8094,18,0,117907,12,7,0,8,3,0,0,1,1,41,0
441,24086,26,2,208592,1,10,0,9,3,0,0,1,1,41,0
442,14947,22,2,277409,5,11,0,4,4,0,1,1,1,36,0
443,16825,39,2,203764,1,10,2,0,0,0,1,1,1,41,0
444,21791,41,2,307768,1,10,1,5,1,0,0,1,1,61,0
445,4329,57,2,287834,5,11,1,0,2,0,1,1,1,36,0
446,1535,31,2,197059,6,13,0,3,0,0,1,1,1,41,0
447,12205,59,2,174849,15,9,1,6,1,0,0,1,1,41,0
448,30574,46,0,32187,0,14,4,3,0,0,1,1,1,41,0
449,2477,33,2,123430,12,7,4,6,0,0,0,1,1,41,0
450,15184,39,0,272945,1,10,2,4,0,0,0,1,1,41,0
451,3931,45,2,187703,1,10,1,5,1,0,0,1,1,41,0
452,233,34,2,110979,5,11,2,6,5,4,1,1,1,41,0
453,1385,18,2,272373,2,8,0,0,3,0,1,1,1,8,0
454,28556,35,2,113839,5,11,1,6,1,0,0,1,1,46,0
455,32434,35,2,213308,1,10,0,2,4,0,1,7444,1,36,0
456,6197,42,2,344520,1,10,2,1,0,0,1,13551,1,61,0
457,5376,44,2,86751,7,12,1,6,1,0,0,1,1,100,0
458,5534,40,2,340092,5,11,4,4,4,0,1,1,1,76,0
459,3551,25,2,69046,5,11,0,5,0,1,0,1,1,41,2
460,23663,46,2,738813,1,10,1,6,1,0,0,1,1,47,0
461,19728,23,2,202746,1,10,0,9,5,0,0,1,1,56,0
462,9277,75,4,214515,8,5,1,11,1,0,0,1,1,41,0
463,8082,20,2,136867,1,10,0,6,3,0,0,1,1,46,0
464,8211,74,2,301211,13,3,1,7,1,0,0,1,1736,21,0
465,23821,32,2,174202,1,10,1,7,1,0,0,1,1,66,0
466,16650,24,2,190291,0,14,0,3,3,0,0,1,1,41,0
467,30067,32,4,158292,0,14,0,6,0,0,0,8615,1,41,0
468,7577,60,5,155260,5,11,1,1,2,0,1,1,1,21,0
469,28750,20,2,369464,1,10,0,0,3,0,1,1,1,41,0
470,23997,24,2,178273,0,14,0,3,0,0,1,1,1,41,0
471,12778,57,2,530100,1,10,0,6,0,0,0,1,1,41,0
472,15804,45,2,207686,1,10,0,1,0,0,0,1,1565,56,8
473,9020,41,2,226903,0,14,1,1,1,0,0,1,1,41,0
474,7602,62,5,156654,1,10,2,5,0,0,0,1,1,56,0
475,19762,42,2,190592,1,10,4,4,4,1,1,1,1,21,0
476,149,20,2,456737,1,10,0,5,0,0,0,2908,1,31,0
477,7615,40,2,497789,6,13,1,5,1,0,0,1,1,51,0
478,7879,52,2,186304,0,14,1,5,1,0,0,1,1,41,0
479,5725,33,2,373264,1,10,1,1,2,0,1,1,1,41,0
480,15421,21,2,138995,1,10,0,5,3,2,1,1,1,41,36
481,6088,21,2,105313,5,11,0,5,3,0,1,1,1,19,0
482,4350,23,2,100346,1,10,0,2,3,0,0,1,1,36,0
483,25938,20,2,574272,5,11,0,5,3,0,0,1,1,36,0
484,6823,21,2,73680,1,10,0,7,3,0,1,1,1,36,0
485,11318,61,2,80575,1,10,2,4,4,0,1,1,1,39,0
486,8943,23,2,148432,1,10,0,0,0,4,1,1,1,41,0
487,17283,60,0,303177,5,11,1,1,1,0,0,1,2180,41,0
488,17228,42,4,33069,3,15,2,3,0,0,0,1,1975,41,0
489,24348,40,2,99528,1,10,1,6,1,0,0,1,1,41,0
490,28858,63,2,123412,8,5,1,7,1,0,0,1,1,54,0
491,21233,48,1,102584,0,14,0,5,0,0,0,1,1,36,0
492,11065,36,2,117529,0,14,0,10,0,0,1,1,1,41,0
493,13871,41,2,244836,5,11,1,5,1,0,0,15025,1,51,0
494,17225,50,2,239866,2,8,1,7,1,0,0,1,1,41,0
495,22062,63,4,115024,5,11,1,9,1,0,0,1,1,41,0
496,26744,43,2,210526,3,15,0,1,0,0,0,1,1,41,0
497,1188,25,0,191270,0,14,0,0,0,0,1,1,1,66,0
498,15676,27,2,231639,3,15,0,3,0,0,1,1,1,41,0
499,7687,28,2,175388,0,14,0,1,0,0,0,1,1877,41,0
500,31781,37,0,89509,10,16,0,3,0,0,0,1,1,41,0
501,8531,39,1,187099,3,15,0,3,0,0,1,1,1,49,0
502,6643,44,2,178418,0,14,2,3,0,0,0,1,1,41,0
503,4997,48,5,212121,1,10,1,6,1,0,0,1,1,41,0
504,3833,28,4,131311,5,11,1,0,3,0,1,1,1,41,0
505,4674,63,1,123171,5,11,1,1,1,0,0,1,1,11,0
506,1066,36,2,199353,10,16,1,3,1,0,0,1,1978,81,0
507,21559,41,2,144929,5,11,2,6,0,0,0,1,1,41,0
508,2312,27,2,62439,0,14,1,5,2,0,1,1,1,41,0
509,9103,50,4,53483,5,11,2,0,4,1,1,1,1,41,0
510,3588,33,2,352543,1,10,2,0,4,0,1,1,1,41,0
511,1104,28,2,171134,12,7,0,4,3,0,1,1,1,39,0
512,22767,45,2,219156,5,11,1,5,1,0,0,1,1,51,8
513,9859,44,1,355857,0,14,1,1,1,2,0,1,1,51,12
514,8889,37,2,305936,1,10,2,4,4,1,0,1,1,41,0
515,21904,43,2,280411,1,10,1,4,1,1,0,1,1,41,21
516,15688,47,1,368562,6,13,2,6,0,0,0,1,1,41,0
517,13391,18,2,152711,2,8,0,4,3,0,1,1,1,21,0
518,1544,19,2,257422,15,9,0,9,3,1,1,1,1,41,0
519,21497,47,2,155490,1,10,1,9,1,0,0,1,1,44,0
520,13945,22,2,80681,1,10,0,4,0,0,1,1,1,65,0
521,17956,37,2,240324,1,10,4,5,4,1,1,1,1,18,0
522,22086,41,2,70540,5,11,1,5,1,0,0,4387,1,51,0
523,29018,43,2,156527,5,11,0,10,0,0,0,1,1,34,0
524,30147,32,2,243774,4,6,0,4,4,0,1,1,1,21,0
525,30139,44,2,233131,1,10,2,5,0,0,0,1,1,21,0
526,3545,30,2,151477,5,11,4,5,0,0,1,1,1,41,0
527,15610,57,3,205806,0,14,1,1,1,0,0,7689,1,41,0
528,12962,45,2,406735,3,15,1,6,1,1,0,1,1,41,0
529,10602,29,0,624573,1,10,0,0,3,1,1,1,1,41,0
530,5843,34,2,83232,1,10,1,4,2,0,1,1,1,41,0
531,14342,37,2,136344,0,14,1,3,1,0,0,1,1,41,0
532,27095,18,2,152697,15,9,0,4,3,0,1,1,1,31,0
533,11721,25,2,204227,3,15,0,3,0,0,1,1,1,41,0
534,17092,54,2,104880,1,10,1,10,1,0,0,1,1,41,0
535,15250,39,2,46707,3,15,1,10,1,0,0,1,1,21,0
536,8923,41,5,275367,1,10,1,5,1,0,0,1,1,51,0
537,12442,55,2,138848,1,10,1,9,1,0,0,1,1,46,0
538,6107,32,2,82509,5,11,0,0,0,0,0,1,1,41,0
539,17621,28,2,181281,3,15,0,2,4,0,0,1,1,31,0
540,23259,30,1,96719,1,10,1,6,1,0,0,1,1,38,0
541,7625,19,2,170095,1,10,0,2,3,0,1,1,1,21,0
542,31090,33,2,45797,5,11,1,8,1,0,0,1,1,61,0
543,25488,27,4,163190,5,11,1,4,5,0,0,1,1,41,0
544,27075,41,1,26893,0,14,5,3,1,0,0,7299,1,51,0
545,12737,27,2,207259,5,11,0,1,3,0,1,1,1,41,0
546,202,58,2,26717,0,14,2,6,0,0,0,1,1,46,0
547,4351,34,2,184902,1,10,1,9,1,0,0,1,1,41,0
548,3746,39,2,296126,1,10,4,13,4,1,1,1,1,31,0
549,1446,33,2,227283,5,11,1,7,1,0,0,1,1,51,0
550,1994,31,2,204705,0,14,0,1,4,0,1,1,1,46,0
551,22632,36,2,165931,5,11,1,6,1,0,0,1,1,41,0
552,7985,34,2,142676,0,14,0,2,0,0,0,1,1,31,0
553,2677,33,5,190291,1,10,1,6,1,0,0,1,1,41,0
554,18361,25,2,140002,1,10,0,5,3,0,0,1,1,36,24
555,29827,41,2,175399,7,12,2,3,0,0,1,1,1,21,0
556,3446,65,2,130728,1,10,6,0,0,0,1,2175,1,38,0
557,25148,40,2,50701,1,10,1,3,1,0,0,1,1,41,0
558,5394,23,2,194097,0,14,0,4,3,0,1,1,1,21,0
559,1530,40,2,30829,1,10,2,2,0,0,0,1,1,41,0
560,7015,31,2,200701,5,11,0,5,0,0,0,1,1,41,0
561,31460,19,2,94197,1,10,0,2,3,0,1,1,1,26,0
562,14960,34,0,400944,3,15,1,3,1,0,0,1,1,51,0
563,25834,23,4,39237,5,11,0,3,3,0,1,595,1,26,0
564,6629,42,2,206620,1,10,2,4,0,0,1,1,1,41,0
565,20695,48,0,306474,6,13,1,7,1,0,0,1,1,41,0
566,2305,31,2,190386,0,14,1,4,2,0,1,1,1,41,0
567,7585,20,2,164396,1,10,0,0,3,0,1,1,1,26,0
568,14175,47,1,157118,1,10,1,7,1,0,0,1,1,41,0
569,25923,46,2,37988,5,11,1,5,1,0,0,1,1,46,0
570,5695,25,2,221443,5,11,2,4,0,0,1,1,1,37,0
571,23400,44,2,191430,8,5,1,4,1,0,0,1,1,26,0
572,6392,34,0,208786,5,11,4,3,0,0,0,10521,1,41,0
573,19846,24,4,117619,0,14,0,3,3,0,0,1,1,25,0
574,29483,28,2,118800,1,10,2,0,0,0,1,1,1,41,0
575,22684,55,2,260053,3,15,1,3,1,0,0,1,1,41,0
576,3260,35,2,223213,0,14,1,3,1,0,0,1,1849,41,30
577,29953,18,2,38612,2,8,0,0,3,0,1,1,1,24,0
578,3592,60,3,101627,1,10,1,0,1,0,0,1,1,46,0
579,6990,41,2,171425,3,15,0,3,0,0,0,1,1,51,0
580,6298,71,2,176286,1,10,2,4,0,0,1,1,1,24,0
581,2433,43,0,293792,0,14,1,1,1,0,0,1,1,51,0
582,2269,40,2,93175,1,10,2,7,3,0,0,1,1,61,0
583,2546,18,2,36802,12,7,0,4,3,0,1,1,1,19,0
584,26857,48,2,102629,3,15,1,1,1,0,0,15025,1,56,0
585,22344,27,0,175045,5,11,0,11,3,0,0,1,1,41,0
586,31492,41,3,130750,5,11,2,1,0,1,1,1,1,41,0
587,15905,63,1,159940,1,10,1,8,1,0,0,1,1,36,0
588,24756,55,3,35577,5,11,1,6,1,0,0,1,1,41,0
589,4213,31,2,58598,1,10,0,9,3,0,0,1,1,45,0
590,3009,36,2,181383,1,10,1,6,1,0,0,1,1,44,0
591,16102,40,2,30674,5,11,2,2,0,0,0,1,1,51,0
592,2980,26,4,336321,0,14,2,11,0,0,1,1,1,41,0
593,21947,50,2,262117,10,16,1,3,1,0,0,1,1,49,0
594,2879,71,2,227516,12,7,6,7,4,0,1,1,1,41,34
595,9288,34,0,296283,1,10,1,6,1,0,0,1,1,41,0
596,22160,30,2,385093,5,11,2,3,3,0,1,1,1,37,0
597,30304,41,2,126869,1,10,2,9,0,1,0,1,1,41,0
598,14819,54,2,119171,1,10,1,7,1,1,0,1,1741,41,0
599,19353,68,1,148691,3,15,6,3,0,0,0,18482,1,3,0
600,247,33,2,183917,1,10,0,4,0,0,1,1,1,35,0
601,20467,59,2,104334,5,11,1,6,1,0,0,1,1,41,0
602,977,41,0,188694,3,15,1,3,1,0,0,1,1,36,0
603,10168,31,2,117029,1,10,0,1,0,0,0,1,1,51,0
604,15322,37,3,239075,6,13,1,4,1,0,0,1,1,41,0
605,554,53,2,120915,5,11,1,6,1,0,0,1,1,41,0
606,9488,38,4,216474,1,10,1,11,1,0,0,1,1,49,0
607,9068,37,2,133455,0,14,1,1,1,0,0,1,1,41,0
608,29173,62,1,196774,8,5,1,5,1,0,0,1,1,31,0
609,22262,26,2,194343,1,10,0,9,3,0,0,1,1,41,0
610,10820,26,2,391592,1,10,0,6,0,0,0,1,1,51,0
611,32418,27,2,48281,0,14,0,3,0,0,1,1,1,41,0
612,9263,30,2,273885,1,10,3,7,3,0,0,1,1,31,0
613,489,21,2,313818,5,11,1,6,1,0,0,1,1,41,0
614,10025,46,4,102360,0,14,1,3,1,0,0,1,1,38,0
615,12021,43,1,54203,10,16,1,3,1,0,0,1,1,51,0
616,6650,29,2,265629,7,12,0,2,3,0,1,1,1,41,0
617,11829,45,4,323791,0,14,1,11,1,0,0,1,1,41,0
618,7936,33,0,71152,0,14,1,10,1,0,0,1,1,21,0
619,10588,20,2,250819,5,11,0,0,0,0,0,1,1,41,0
620,11610,39,2,22246,1,10,1,1,1,0,0,1,1,61,0
621,3278,42,2,328014,3,15,0,3,0,1,0,1,1,66,0
622,2360,33,4,178108,1,10,0,8,3,0,0,1,1,41,0
623,10476,57,2,157750,5,11,1,8,1,0,0,1,1,61,0
624,26811,49,2,43207,10,16,2,3,4,0,1,1,1,26,0
625,8308,37,2,31439,2,8,1,7,1,0,0,1,1,44,0
626,1867,37,3,128885,1,10,2,0,0,0,1,1,1,49,0
627,3207,23,2,272592,12,7,0,9,0,0,0,1,1,31,0
628,22290,34,4,100735,1,10,2,10,0,0,1,1,1,56,0
629,28613,38,2,19900,1,10,1,6,1,0,0,15025,1,46,0
630,9871,54,3,169113,10,16,1,0,1,0,0,1,1,46,0
631,15551,44,2,456237,3,15,1,1,1,0,0,1,1,51,0
632,9327,33,2,203182,1,10,1,4,1,0,0,1,1,61,0
633,7770,29,0,119794,5,11,1,11,1,0,0,1,1,41,0
634,22537,46,2,165485,9,17,1,3,1,0,0,1,1,51,0
635,4482,44,1,207579,9,17,1,3,1,0,0,1,1,43,0
636,16803,40,4,203483,3,15,1,3,1,0,0,7299,1,41,0
637,23878,52,4,387251,0,14,1,0,1,0,0,1,1,51,0
638,7088,43,2,111484,0,14,1,5,1,0,0,1,1,61,0
639,16080,30,2,97255,2,8,0,5,0,3,0,4102,1,41,0
640,5182,52,2,145106,5,11,0,7,0,0,0,1,1,31,0
641,2986,19,2,311490,5,11,0,0,3,0,1,1,1,27,0
642,32220,20,2,109929,2,8,0,5,3,1,1,1,1,36,0
643,8212,45,5,148806,1,10,2,4,4,0,1,1,1,34,0
644,11835,23,2,260618,15,9,1,9,1,0,0,1,1,61,0
645,25102,52,2,55501,15,9,1,7,1,0,0,1,1,41,0
646,7085,27,2,190917,1,10,1,1,1,0,0,1,1,41,0
647,5882,28,2,135297,0,14,1,1,2,0,1,1,1,41,0
648,29686,28,2,207612,0,14,0,1,3,0,1,1,1,41,0
649,3731,38,3,203071,5,11,1,6,1,0,0,1,1,44,0
650,4065,51,5,68899,9,17,1,1,1,0,0,7689,1,61,0
651,8826,42,2,156567,0,14,1,1,1,0,0,4387,1,51,0
652,9386,44,1,152959,1,10,1,1,1,0,0,1,1,36,0
653,15915,26,1,136451,6,13,1,0,2,0,1,1,1,36,0
654,28788,46,2,184278,7,12,2,0,4,0,1,1,1,56,0
655,6152,47,4,236828,4,6,4,4,4,1,1,1,1,41,0
656,1703,24,2,140765,0,14,0,5,3,0,1,1,1591,41,0
657,30057,72,1,322790,1,10,1,8,1,3,0,1,1,36,0
658,11086,61,2,178552,5,11,1,4,1,0,0,1,1,27,0
659,244,39,2,179489,5,11,2,6,0,0,0,1,1742,41,0
660,6765,27,2,174268,5,11,0,2,0,0,0,1,1,65,0
661,9853,23,2,213903,11,4,0,13,5,0,1,1,1,41,24
662,2176,61,2,123993,5,11,1,6,1,0,0,1,1,46,0
663,5974,22,2,316185,1,10,0,4,5,1,0,1,1,41,0
664,16192,27,2,71010,0,14,0,3,0,2,1,1,1,41,12
665,13689,41,2,207026,1,10,0,0,0,0,1,6850,1,39,0
666,801,25,2,106086,1,10,0,4,3,1,0,1,1722,31,0
667,14494,25,2,251604,5,11,0,4,4,0,1,1,1,21,0
668,2263,32,2,54930,5,11,2,6,0,0,0,1,1,61,0
669,27841,39,2,114592,0,14,1,3,2,0,1,15025,1,41,0
670,4013,21,2,145918,5,11,0,0,3,0,1,1,1,16,0
671,24713,69,2,117237,0,14,1,1,1,0,0,20052,1,46,0
672,8140,19,2,216541,2,8,0,6,3,0,0,1,1,41,0
673,27333,38,2,138941,2,8,1,6,1,0,0,1,1,41,0
674,13719,25,4,193417,5,11,0,11,3,0,1,1,1,41,0
675,14313,58,1,130958,9,17,1,3,1,0,0,1,1888,71,0
676,22921,20,2,120692,1,10,0,5,3,1,0,1,1,26,0
677,7309,39,2,33976,1,10,1,1,5,0,0,1,1,41,0
678,19687,51,2,180608,1,10,0,0,3,0,1,1,1,41,0
679,29081,38,4,97137,5,11,3,0,4,1,1,1,1,41,0
680,8167,51,4,237357,5,11,1,11,1,0,0,7299,1,41,0
681,8449,44,0,185620,3,15,1,3,1,3,0,1,1,36,0
682,27015,25,2,221956,0,14,1,5,5,0,0,1,1,41,0
683,4317,26,2,165818,0,14,0,1,3,0,0,1,1,41,0
684,26623,27,2,39093,5,11,1,1,1,0,0,4065,1,51,0
685,286,42,2,220532,10,16,1,3,1,0,0,1,1,61,0
686,12224,38,4,99936,3,15,1,11,1,0,0,7689,1,51,0
687,627,34,5,291334,0,14,1,1,1,0,0,7299,1,46,0
688,2287,47,4,216215,0,14,1,3,1,0,0,1,1,36,0
689,1978,49,1,104791,2,8,1,8,1,0,0,1,1,51,0
690,22308,25,2,205840,5,11,0,2,3,0,0,1,1,41,0
691,9423,25,2,285433,1,10,0,1,3,0,0,1,1,41,0
692,14161,39,2,680391,1,10,2,0,4,0,1,1,1,21,0
693,29993,26,2,186371,1,10,1,2,1,0,0,1,1,41,0
694,26794,59,2,201113,5,11,2,0,0,1,1,1,1,56,0
695,4319,46,2,449355,5,11,1,1,1,0,0,1,1,41,0
696,15339,42,2,225979,0,14,0,3,0,1,0,1,1,41,0
697,28000,31,2,33125,1,10,4,8,4,0,1,1,1,15,0
698,9465,48,2,303638,1,10,1,1,1,0,0,1,1,50,0
699,9082,74,0,96263,1,10,6,0,0,0,1,1,1,41,0
700,11041,40,0,239410,1,10,1,11,1,0,0,1,1,51,0
701,30252,34,2,158689,5,11,1,7,1,0,0,1,1,41,0
702,18055,29,2,375314,1,10,0,10,0,2,0,1,1,51,0
703,3448,51,1,44369,1,10,1,5,1,0,0,15025,1,56,24
704,20514,26,0,108543,5,11,1,11,1,0,0,1,1,41,0
705,23310,58,2,191319,3,15,1,3,1,0,0,1,1,41,0
706,18627,63,2,24516,4,6,1,1,1,0,0,1,1,41,0
707,8469,28,2,162105,8,5,0,13,3,0,1,1,1,31,0
708,13392,58,2,225928,12,7,1,9,1,0,0,1,1,41,0
709,22536,61,4,165983,3,15,1,1,1,0,0,1,1,51,0
710,10880,41,2,205681,3,15,1,1,1,0,0,1,1,51,0
711,6917,25,2,284318,0,14,0,4,3,0,1,1,1,31,0
712,15863,24,2,399450,2,8,0,4,3,0,1,1,1,41,0
713,174,29,0,149625,0,14,1,3,1,0,0,1,1,41,0
714,2229,52,2,224764,8,5,1,7,1,0,0,1,1,41,1
715,27403,28,2,213843,0,14,0,0,3,0,0,1,1,39,0
716,11616,27,2,242151,1,10,1,9,1,0,0,1,1,41,4
717,28509,35,2,258667,7,12,0,10,0,0,1,1,1975,41,0
718,22454,68,1,286373,0,14,1,7,1,0,0,1,1,41,0
719,22292,23,2,162668,1,10,0,2,3,0,0,1,1,51,22
720,8761,52,2,40231,1,10,1,1,2,0,1,1,1,61,0
721,19431,20,2,318003,1,10,0,0,3,0,0,1,1,41,0
722,18516,18,2,194613,2,8,0,4,3,0,0,1,1,26,0
723,3258,20,2,417658,1,10,0,2,3,0,0,1,1,51,0
724,412,34,2,118501,5,11,2,1,4,0,1,1,1,41,0
725,9252,42,2,289887,11,4,1,4,1,4,0,1,1580,41,35
726,2824,40,2,548511,0,14,1,3,1,1,0,1,1,31,0
727,879,20,2,376541,1,10,0,0,0,0,1,1,1,31,0
728,5470,38,1,241307,1,10,2,6,0,0,0,1,1,41,0
729,3361,30,2,194870,5,11,0,5,0,0,0,1,1,36,0
730,12292,44,0,118545,3,15,1,1,1,0,0,1,1,51,0
731,3828,38,3,470664,5,11,0,6,0,0,0,1,1,41,0
732,4800,30,2,319150,15,9,1,7,1,0,0,1,1,41,4
733,5143,44,2,109763,0,14,1,3,1,0,0,1,1,21,0
734,7428,35,2,434293,1,10,1,4,1,1,0,1,1,31,0
735,11537,41,2,226506,1,10,1,0,2,0,1,1,1,47,0
736,1525,36,2,228882,1,10,0,6,5,4,0,1,1,41,6
737,7202,28,2,53148,1,10,0,6,0,1,0,1,1,41,0
738,22689,27,2,212749,1,10,1,7,1,0,0,1,1,41,0
739,21391,38,2,295128,1,10,0,9,0,0,0,1,1,41,0
740,29334,28,2,89599,5,11,0,0,4,0,1,1,1,61,0
741,11277,50,2,289965,5,11,4,5,0,0,0,1,1,51,0
742,15426,38,2,100317,0,14,1,1,1,0,0,1,1,51,0
743,12482,35,2,299508,7,12,0,6,0,0,1,1,1,41,0
744,31341,30,2,342990,1,10,0,0,3,0,1,1,1,41,0
745,5904,31,2,209433,1,10,1,0,2,0,1,1,1,41,0
746,29700,38,2,34147,1,10,1,6,1,0,0,1,1,69,0
747,23150,20,2,223393,1,10,0,2,3,0,0,1,1,16,0
748,16815,27,2,343507,1,10,0,4,3,1,1,1,1,41,0
749,2442,55,4,137679,5,11,2,0,4,0,1,1,1,41,0
750,15564,43,2,167651,5,11,1,9,1,0,0,1,1,36,0
751,8243,41,2,192879,12,7,2,9,0,0,0,1,1,41,0
752,8351,43,2,53957,1,10,1,2,1,0,0,1,1,41,0
753,7123,59,2,314154,1,10,1,5,1,0,0,1,1,41,0
754,3206,46,4,160473,0,14,1,1,1,0,0,1,1978,51,0
755,30470,36,5,89623,5,11,1,5,1,0,0,1,1,51,0
756,3362,24,2,164902,5,11,0,1,3,0,0,1,1,21,0
757,15702,19,2,144712,1,10,0,5,0,0,1,1,1722,41,0
758,15406,57,2,118994,1,10,0,0,5,0,1,1,1,41,0
759,24110,20,2,87498,2,8,0,7,5,0,0,1,1,11,0
760,19406,21,2,174715,1,10,0,2,3,0,0,1,1,41,0
761,32341,75,1,199137,0,14,6,6,0,0,0,15832,1,9,10
762,3902,33,2,115964,1,10,1,2,1,0,0,1,1,51,0
763,25437,52,5,100030,9,17,1,3,1,0,0,15025,1,41,0
764,26328,29,2,145285,1,10,2,7,0,0,0,1,1,71,0
765,1844,54,2,121619,8,5,0,7,0,3,0,1,1,41,0
766,13781,40,2,98942,0,14,0,3,0,0,0,1,1,41,0
767,24157,35,2,106015,5,11,2,6,0,0,0,1,1,61,0
768,28843,23,2,218344,1,10,0,4,3,0,1,1,1,41,0
769,20398,30,2,253800,15,9,0,1,0,0,0,1,1,43,8
770,12136,21,2,256241,1,10,0,4,3,0,0,1,1,31,0
771,5126,57,2,373217,1,10,1,0,1,0,0,1,1,49,0
772,3811,39,2,206536,5,11,2,10,4,0,1,1,1,51,0
773,8332,59,2,316850,5,11,2,4,0,0,0,1,1,41,0
774,9066,30,2,134891,7,12,1,8,1,0,0,1,1,41,0
775,723,51,4,50460,1,10,1,1,1,0,0,1,1,43,0
776,15446,48,2,165540,1,10,0,3,0,1,1,4102,1,41,2
777,412,20,2,164340,1,10,0,2,3,0,0,1056,1,71,0
778,23010,35,2,170770,1,10,1,0,1,0,0,1,1,51,0
779,13900,38,2,293476,6,13,0,3,0,0,1,1,1,41,0
780,12957,52,2,200577,5,11,2,0,0,0,1,1,1,64,0
781,3414,25,2,332156,1,10,0,2,5,0,0,1,1,21,0
782,32436,38,2,40956,10,16,1,3,1,0,0,1,1,51,0
783,18054,41,2,175675,0,14,1,5,1,0,0,1,1,51,0
784,7774,27,2,211436,1,10,0,9,4,0,1,1,1,41,0
785,22034,40,2,32147,3,15,0,3,0,0,0,1,1,61,0
786,7449,27,2,263201,5,11,2,0,4,0,1,1,1,39,0
787,11220,25,2,155067,7,12,0,5,0,0,0,1,1,41,0
788,6947,27,2,195694,1,10,0,0,4,1,1,1,1,41,2
789,1552,57,2,117149,8,5,2,9,0,0,1,1,1,41,0
790,9994,35,1,175698,7,12,1,6,1,0,0,1,1,76,0
791,25429,51,2,268554,1,10,1,7,1,0,0,7299,1,41,0
792,17727,28,4,199472,7,12,0,10,3,0,1,1,1,39,0
793,6040,26,2,306353,7,12,1,10,1,0,0,1,1,41,4
794,32454,51,2,257934,5,11,2,0,0,0,1,1,1,41,0
795,8452,73,2,195185,1,10,6,13,4,0,1,1,1,13,1
796,4612,39,2,136082,10,16,1,3,1,0,0,1,1,61,0
797,6501,19,2,334428,12,7,0,8,3,0,0,1,1,37,0
798,10849,46,2,146858,0,14,1,1,1,0,0,1,1,39,0
799,682,35,1,190291,1,10,1,6,1,0,0,1,1,41,0
800,680,61,1,121077,9,17,2,5,0,0,0,1,1,21,0
801,15687,59,1,119892,3,15,1,9,1,0,0,1,1,36,0
802,3429,31,2,133251,5,11,1,6,1,0,0,1,1,51,0
803,3443,29,2,259352,12,7,0,4,5,3,0,1,1,41,4
804,22492,64,1,174182,0,14,1,3,1,0,0,1,1,21,0
805,21830,57,2,190258,8,5,1,2,1,0,0,1,1,41,0
806,28452,54,2,70388,3,15,1,3,1,2,0,4387,1,41,3
807,14401,18,2,73821,15,9,0,5,3,0,1,1,1,9,0
808,10259,46,2,170100,5,11,2,6,0,0,0,1,1,41,0
809,22808,37,3,210946,5,11,1,0,1,0,0,1,1,71,0
810,23547,42,2,102086,1,10,0,9,4,0,1,1,1,41,0
811,5956,28,2,203161,1,10,1,9,1,0,0,1,1,41,0
812,3851,66,3,44808,5,11,1,0,1,0,0,1,1,49,0
813,24071,40,4,236392,1,10,1,9,1,0,0,1,1,39,0
814,10255,75,1,104002,1,10,1,5,1,0,0,1,1,41,0
815,19290,22,2,154166,1,10,0,2,3,0,1,1,1,36,0
816,32457,34,2,139058,3,15,1,10,1,2,0,1,1,51,0
